,comment_id,anonymous,graduating_year,job_title,tagline,created_at,program,overall_score,overall,curriculum,job_support,school
8919,266180,True,2020,,Happy with DesignLab,7/6/2020,UX Academy,4.0,5.0,4.0,3.0,designlab
8920,265841,True,2019,UX Designer,Fantastic Experience,6/26/2020,UX Academy,4.7,5.0,5.0,4.0,designlab
8921,265517,False,2020,Designer,Way above my expectations,6/15/2020,UI Design,4.0,5.0,5.0,2.0,designlab
8922,265149,False,2020,,Well structured UI course with hands-on projects and feedback from dedicated mentor,6/2/2020,UI Design,5.0,5.0,5.0,,designlab
8923,265141,False,2020,,Great for those just starting out!,6/1/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8924,265140,False,2020,,I loved it!,6/1/2020,,5.0,5.0,5.0,5.0,designlab
8925,264525,False,2019,Designer,"A well-rounded, strong foundation to a Design Career",5/12/2020,UX Academy,4.7,5.0,5.0,4.0,designlab
8926,264369,False,2020,,Just awesome!,5/8/2020,UI Design,5.0,5.0,5.0,5.0,designlab
8927,264263,False,2020,Product Designer,Very Useful!,5/5/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8928,264262,False,2020,,A great intro into design!,5/5/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8929,264057,True,2020,,Solid curriculum run by solid people,4/29/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8930,263621,True,2020,,Gave me a new career in less than a year!,4/16/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8931,263433,False,2020,,Productive and fulfilling course!,4/9/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8932,263236,False,2020,,THE Best Bootcamp for UX Design in 2020,4/3/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8933,263227,True,2020,,Good to start off if you're switching careers,4/2/2020,UX Academy,3.0,4.0,4.0,1.0,designlab
8934,262829,True,2019,,Perfect for switching careers,3/18/2020,UX Academy,4.7,5.0,5.0,4.0,designlab
8935,262732,True,2020,,It definitely gave me the experience and knowledge I needed to start my design career!,3/13/2020,Design 101,3.7,5.0,5.0,1.0,designlab
8936,262671,True,2020,,Awesome intro to design,3/10/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8937,262665,False,2020,,I couldn't have picked a better place to start my UX Design journey.,3/10/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8938,262504,False,2020,,Unparalleled Mentoring &amp; Fair Pricing,3/3/2020,,5.0,5.0,5.0,5.0,designlab
8939,262249,False,2019,,Designlab's UX Academy was totally worth it!,2/26/2020,UX Academy,4.7,5.0,5.0,4.0,designlab
8940,261894,False,2019,,"Interactive Community, Well Paced Curriculum",2/12/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8941,261852,True,2019,,"Amazing Experience, Got Hired!",2/11/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8942,261706,True,2019,,Good for Segueing into a New Career,2/5/2020,UX Academy,3.7,4.0,4.0,3.0,designlab
8943,261577,True,2020,,Perfect for design beginners,2/2/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8944,261563,False,2020,,Design101 was amazing and I learned alot from it.,2/1/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8945,261514,True,2019,,Helped me refine my skills and learn how to apply them to the design process.,1/30/2020,UX Academy,4.3,4.0,5.0,4.0,designlab
8946,261346,False,2020,,Mentors Make the Design 101 Program Worthwhile,1/24/2020,Design 101,3.7,4.0,4.0,3.0,designlab
8947,261342,False,2019,,"Priceless Mentorship, Valuable Lessons",1/24/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8948,261340,False,2019,,Great jumpstart to a new career for an exceptional value,1/24/2020,UX Academy,4.0,4.0,5.0,3.0,designlab
8949,261276,False,2019,,Amazing Comprehensive Program!,1/22/2020,UX Academy,5.0,5.0,5.0,5.0,designlab
8950,260956,False,2020,,Designlab's Design 101,1/13/2020,Design 101,5.0,5.0,5.0,5.0,designlab
8951,260947,True,2019,,"Great if you're already in tech or design, good if you're not.",1/13/2020,UX Academy,3.7,4.0,4.0,3.0,designlab
8952,260337,True,2019,,"Very positive, mentorship-heavy!",12/24/2019,UX Academy,4.7,5.0,5.0,4.0,designlab
8953,260222,False,2019,,It cannot be expressed in words how amazing this course has been!,12/22/2019,UX Academy,5.0,5.0,5.0,5.0,designlab
8954,260182,True,2019,,Designlab's rigorous curriculum turned me into a designer. The whole experience was incredible!,12/21/2019,UX Academy,4.7,5.0,5.0,4.0,designlab
8955,259706,True,2019,,Great experience overall,12/11/2019,UX Academy,4.7,5.0,4.0,5.0,designlab
8956,259578,True,2019,,A mediocre experience changing careers,12/6/2019,UX Academy,2.3,2.0,3.0,2.0,designlab
8957,258730,True,2019,,My portfolio helped me stand out from candidates with 10+ years of experience,11/13/2019,,4.3,5.0,4.0,4.0,designlab
8958,258649,True,2019,,Amazing,11/11/2019,UX Academy,5.0,5.0,5.0,5.0,designlab
8959,256174,False,2018,,It paid off!!,10/7/2019,,4.7,5.0,4.0,5.0,designlab
8960,255169,False,2018,,Great Experience,9/25/2019,,5.0,5.0,5.0,5.0,designlab
8961,254854,False,2019,,"UX Academy, part-time",9/20/2019,,5.0,5.0,5.0,5.0,designlab
8962,254666,False,2018,,Clear Communicators &amp; Helpful Assignments,9/16/2019,,4.3,4.0,5.0,4.0,designlab
8963,254410,True,2019,,Great course! The material was very helpful!,9/11/2019,,4.7,5.0,4.0,5.0,designlab
8964,252973,False,2019,,It was okay,8/15/2019,,2.0,3.0,2.0,1.0,designlab
8965,253063,False,2019,,Great intro into Visual Design,8/8/2019,Design 101,4.7,5.0,5.0,4.0,designlab
8966,252860,False,2019,Designer,Great course for getting down the core concepts,8/6/2019,UX Research & Strategy,4.5,5.0,4.0,,designlab
8967,252788,False,2018,,Loved it!,8/6/2019,,5.0,5.0,5.0,5.0,designlab
8968,253033,False,2018,,Not Worth It,7/30/2019,,1.5,2.0,1.0,,designlab
8969,251442,False,2019,Looking for a design job.,"Cool course. Relevant materials. And, above all, great mentorship.",6/4/2019,Design 101,4.7,5.0,5.0,4.0,designlab
8970,251298,True,2019,,Better off with free content,5/25/2019,UX Research & Strategy,2.5,3.0,2.0,,designlab
8971,251136,True,2019,,Great intro to digital design,5/14/2019,Design 101,4.0,4.0,4.0,,designlab
8972,250910,True,2019,,Absolutely Horrendous ,5/12/2019,Design 101,1.0,1.0,1.0,,designlab
8973,250947,False,2019,Art Director,UX: Research &amp; Strategy,5/6/2019,UX Research & Strategy,5.0,5.0,5.0,,designlab
8974,250855,False,2019,,Relevant Materials and Great Mentorship ,5/3/2019,Design 101,5.0,5.0,5.0,5.0,designlab
8975,247053,True,2019,,Design 101,4/1/2019,Design 101,5.0,5.0,5.0,,designlab
8976,246569,False,2019,Software Engineer,Amazing experience,3/31/2019,Design 101,5.0,5.0,5.0,5.0,designlab
8977,247027,False,2019,UI/Graphic Designer,Very well structured projects and great mentorship,3/6/2019,UI Design,5.0,5.0,5.0,5.0,designlab
8978,247118,True,2019,Student,Very informative and useful to get to know design principles,3/4/2019,Design 101,4.3,5.0,5.0,3.0,designlab
8979,247038,True,2019,IT,Great structure material designs and excellent mentor. ,3/3/2019,,5.0,5.0,5.0,5.0,designlab
8980,247026,True,2019,,Design 101 by DesignLab,3/2/2019,,5.0,5.0,5.0,,designlab
8981,247016,True,2019,Freelance Graphic Designer,Excellent!,3/2/2019,UX Research & Strategy,3.3,5.0,4.0,1.0,designlab
8982,246805,True,2019,Software engineer,Terrible communication,2/8/2019,,1.3,1.0,2.0,1.0,designlab
8983,246609,True,2019,,Highly Recommended!,2/5/2019,Design 101,5.0,5.0,5.0,,designlab
8984,246241,False,2018,User Research,Design Labs - a great site to learn and get mentored!,1/11/2019,UX Research & Strategy,5.0,5.0,5.0,5.0,designlab
8985,246041,False,2018,Office Manager,Exceeded Expectations,12/7/2018,UX Research & Strategy,5.0,5.0,5.0,5.0,designlab
8986,245981,False,2018,,Perfect Introduction to the World of Design,12/5/2018,Design 101,5.0,5.0,5.0,5.0,designlab
8987,242698,False,2018,UX/UI Designer,Best money I ever spent,12/4/2018,UX Research & Strategy,4.3,5.0,5.0,3.0,designlab
8988,245430,False,2018,Content Project Manager,You'd learn like never before. ,10/24/2018,Design 101,5.0,5.0,5.0,5.0,designlab
8989,244963,False,2018,Designer,Amazing,10/10/2018,UI Design,5.0,5.0,5.0,5.0,designlab
8990,245223,False,2018,Front End Developer,The mentorship and feedback are the things I appreciate the most!,10/10/2018,UX Research & Strategy,4.0,4.0,4.0,,designlab
8991,245216,False,2018,,I highly recommend Design Lab!,10/10/2018,Design 101,5.0,5.0,5.0,,designlab
8992,241724,True,2018,,"Design 101 - Great Potential, Could Be Better",9/10/2018,Web Design,3.5,3.0,4.0,,designlab
8993,240758,False,2017,,Three reasons why I can recommend Designlab's UX academy,9/8/2018,Web Design,4.3,5.0,4.0,4.0,designlab
8994,243819,True,2018,,"Designlab was a truly awesome, valuable decision. ",9/4/2018,Web Design,4.7,5.0,5.0,4.0,designlab
8995,243521,False,2018,SQL Programmer,DesignLab - Design 101,9/3/2018,Web Design,5.0,5.0,5.0,5.0,designlab
8996,236251,False,2017,Process Improvement and Project Management,Being a DesignLab Student Was a Great Experience,8/31/2018,Web Design,5.0,5.0,5.0,5.0,designlab
8997,245630,False,2018,,A fantastic learning and creative experience,8/30/2018,Web Design,5.0,5.0,5.0,5.0,designlab
8998,236691,False,2017,Product Designer,From career hopper to Product Designer,8/30/2018,Web Design,4.7,5.0,5.0,4.0,designlab
8999,236724,False,2018,Ux designer ,Looking to switch career to ux design?,8/30/2018,Web Design,4.3,5.0,5.0,3.0,designlab
9000,244947,False,2018,Freelance UX Designer,Amazing Course!,8/29/2018,Web Design,5.0,5.0,5.0,,designlab
9001,242193,False,2017,,DesignLab’s UX Academy gave me the tools to become a UX Designer,8/29/2018,Web Design,4.7,5.0,5.0,4.0,designlab
9002,242136,False,2017,Seeking first UX Designer,A Brilliantly Challenging Experience,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9003,244924,False,2017,,UX Academy helped me pivot into UX Design.,8/28/2018,Web Design,4.7,5.0,5.0,4.0,designlab
9004,238039,False,2018,,Great experience with Designlab! Highly recommend!,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9005,244923,False,2018,UX Designer,Design Lab's UXA helped me build a relevant UX Portfolio,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9006,244921,True,2017,UX Designer,UXA + Design 101,8/28/2018,Web Design,4.3,5.0,4.0,4.0,designlab
9007,244922,False,2018,Designlab Graduate,Designlab,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9008,244917,False,2017,UI/UX Designer,It's not the typical bootcamp as others,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9009,244920,False,2018,Product Designer ,Can't Beat Designlab,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9010,236554,True,2017,UX Designer,Really worth the money,8/28/2018,Web Design,4.3,5.0,4.0,4.0,designlab
9011,244919,False,2017,UI/UX Designer &amp; Strategist,Better than my traditional Design School experience,8/28/2018,Web Design,4.7,5.0,4.0,5.0,designlab
9012,244916,False,2017,UX Designer,I switched my career through Designlab!,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9013,244915,False,2017,UX Designer,I switched my career through Designlab!,8/28/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9014,244324,False,2018,,An excellent course,8/3/2018,Web Design,5.0,5.0,5.0,,designlab
9015,244934,True,2018,designer,Transformative Experience,7/25/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9016,235728,False,2018,Student - UX design,"Comprehensive, Clear, Fun!",7/3/2018,Web Design,5.0,5.0,5.0,,designlab
9017,244930,False,2018,Digital Markering Manager,Great course!,7/1/2018,Web Design,5.0,5.0,5.0,,designlab
9018,235412,False,2018,,DesignLab is the right choice!,6/11/2018,Web Design,5.0,5.0,5.0,5.0,designlab
9019,240665,True,2018,,Awesome class!,6/2/2018,Web Design,4.5,5.0,4.0,,designlab
9020,241827,True,2018,,Pleasantly surprised,5/7/2018,Web Design,4.0,4.0,4.0,,designlab
9021,244928,False,2018,Visual Merchandiser,The push I needed,5/6/2018,Web Design,5.0,5.0,5.0,,designlab
9022,239756,True,2018,BDC,Worth it for beginners!,4/10/2018,Web Design,4.0,4.0,4.0,,designlab
9023,247312,True,2017,Designer,Disappointing,3/16/2018,Web Design,1.0,1.0,1.0,1.0,designlab
9024,244794,False,2018,,Getting ready for the future,3/4/2018,Web Design,4.7,5.0,4.0,5.0,designlab
9025,242282,False,2018,,Great course,2/10/2018,Web Design,5.0,5.0,5.0,,designlab
9026,235208,False,2017,,Design 101 with DesignLab,12/1/2017,Web Design,4.3,5.0,5.0,3.0,designlab
9027,243349,False,2017,,Highly Recommend Design 101 for Novices,12/1/2017,Web Design,5.0,5.0,5.0,,designlab
9028,243343,False,2016,UI/UX Designer,UX Academy: A Career Changer,10/25/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9029,235253,True,2016,Product Designer,UX Academy - A 360º bootcamp for UX,10/22/2017,Web Design,4.7,4.0,5.0,5.0,designlab
9030,242783,False,2016,,DesignLab UX Academy,10/21/2017,Web Design,4.3,5.0,4.0,4.0,designlab
9031,238846,True,2017,UX Designer,UX Academy - Amazing Experience!,10/16/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9032,244929,False,2016,UX designer,"Great experience, prepared me for my new career!",10/16/2017,Web Design,4.7,5.0,4.0,5.0,designlab
9033,241663,False,2016,Product Designer - Instructure,UX Academy - Worth Every Penny,10/15/2017,Web Design,4.7,5.0,5.0,4.0,designlab
9034,242736,False,2017,UX Designer,UX Academy Review,10/15/2017,Web Design,4.7,5.0,4.0,5.0,designlab
9035,242747,True,2016,UX/UI Designer,Wouldn't trade my experience for anything!,10/14/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9036,243333,False,2016,Junior Service Designer,UX Academy gets the job done,10/14/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9037,244925,False,2016,UI/UX Designer,UX Academy: Quickly build a thorough foundation in UX/UI research and design,10/14/2017,Web Design,4.7,5.0,4.0,5.0,designlab
9038,237664,False,2017,,Design 101,9/8/2017,Web Design,5.0,5.0,5.0,,designlab
9039,237085,False,2017,Software Dev Engineer,Recommended,8/4/2017,Web Design,3.7,5.0,4.0,2.0,designlab
9040,239167,False,2017,,Incredibly gratifying experience that gave me a jump start on my design career.,7/8/2017,Web Design,4.0,5.0,4.0,3.0,designlab
9041,244914,False,2017,Software Engineer,Exactly what I was looking for,5/10/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9042,244931,False,2016,Managing Partner,"Excellent, intense, immediately applicable",4/10/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9044,242799,False,2016,UX/UI Designer,Best investment I've made in my carreer,3/7/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9045,244913,False,2016,,"Not just learn, but really practice UX and create",3/6/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9046,244912,False,2016,,Design 101 Great Overview,3/4/2017,Web Design,5.0,5.0,5.0,,designlab
9047,244314,False,2017,,Outstanding Intro Class for New Learners,2/12/2017,Web Design,4.3,5.0,5.0,3.0,designlab
9048,242888,False,2017,UX Designer,Excellent Intro-level Course,2/6/2017,Web Design,5.0,5.0,5.0,5.0,designlab
9049,243282,False,2017,,A great place to learn Interaction Design Online,2/5/2017,Web Design,5.0,5.0,5.0,,designlab
9050,243011,False,2016,Digital Production Associate,Phenomenal,12/9/2016,Web Design,4.7,5.0,5.0,4.0,designlab
9051,243182,False,2016,,Great introduction to design!,11/9/2016,Web Design,5.0,5.0,5.0,,designlab
9052,243176,False,2016,,Interactive Design Learning Experience Second to None,10/11/2016,Web Design,5.0,5.0,5.0,5.0,designlab
9053,243119,False,2016,Student,Loved it!!,8/5/2016,Web Design,5.0,5.0,5.0,,designlab
9054,243110,False,2016,Web Developer,Amazing experience!,7/30/2016,Web Design,5.0,5.0,5.0,5.0,designlab
9055,244927,False,2016,Business consultant,"Good idea, not so good delivery",6/21/2016,Web Design,2.0,2.0,,,designlab
9056,236237,False,2016,UX Researcher/Designer,Great experience totally worth it!!,6/8/2016,Web Design,5.0,5.0,,,designlab
9057,242983,False,2016,,So worth it!,6/5/2016,Web Design,5.0,5.0,,,designlab
9058,242955,False,2016,,Finally a course that practices what it teaches!,6/5/2016,Web Design,5.0,5.0,,,designlab
9059,242891,False,2016,Product Manager,Design overview worth it,6/5/2016,Web Design,5.0,5.0,,,designlab
9060,242842,False,2016,,Exactly what I had hoped for!,3/15/2016,Web Design,,,,,designlab
9061,242839,False,2016,,I'm very satisfied with the UX:Interaction Design course.,3/15/2016,Web Design,5.0,5.0,,,designlab
9062,242837,False,2015,,Valuable customized design mentorship from powerhouse designers,1/28/2016,Web Design,5.0,5.0,,,designlab
9063,242830,False,2015,,Informative and intuitive lessons made learning design basics easy and fun!,1/25/2016,Web Design,5.0,5.0,,,designlab
9064,242827,False,2015,,Awesome quality,1/25/2016,Web Design,5.0,5.0,,,designlab
9065,242822,False,2015,,I learned a lot about the fundamentals of UX research,1/13/2016,Web Design,5.0,5.0,,,designlab
9066,242702,False,2015,,Learn by doing with the help of a mentor,11/24/2015,Web Design,5.0,5.0,,,designlab
9067,242686,False,2015,,DesignLab's online mentor-based design course was exactly what I was looking for.   I would love to take more DesignLab courses!,11/11/2015,Web Design,5.0,5.0,,,designlab
9068,242677,False,2015,,"Amazing online learning experience, well worth it",10/2/2015,Web Design,5.0,5.0,,,designlab
9069,242671,False,2015,,"Came away with new knowledge, tools and insight",9/27/2015,Web Design,5.0,5.0,,,designlab
9070,242670,False,2015,,Great Class!,9/26/2015,Web Design,,,,,designlab
9071,242668,False,2015,,Fantastic intro to design,9/16/2015,Web Design,5.0,5.0,,,designlab
9072,242632,False,2015,,DesignLab On-line UX Research and Strategy Review,8/28/2015,Web Design,,,,,designlab
9073,242580,False,2015,,Learning design skills through this class enabled me to be a true full stack developer,8/7/2015,Web Design,4.5,5.0,4.0,,designlab
9074,242579,False,2015,,Really great experience!,8/6/2015,Web Design,4.3,5.0,5.0,3.0,designlab
